TIME,MODE,SPEED,TEMPERATURE,HUMIDITY,PREDICTED VALUE,REAL VALUE
21:29:18,LCD,0.5,33,82,5767,5767
21:29:19,LCD,0.5,33,82,1584,1584
21:29:19,LCD,0.5,33,82,1033,1033
21:29:20,LCD,0.5,33,82,7293,7293
21:29:20,LCD,0.5,33,82,83,83
21:29:21,LCD,0.5,33,82,82,82
21:29:21,LCD,0.5,33,82,9757,9757
21:29:22,LCD,0.5,33,82,3519,3519
21:29:23,LCD,0.5,33,82,1041,1041
21:29:23,LCD,0.5,33,82,9898,9898
21:29:24,LCD,0.5,33,82,1234,1234
21:29:24,LCD,0.5,33,82,9611,9602
21:29:25,LCD,0.5,33,82,8715,8705
21:29:25,LCD,0.5,33,82,3640,3640
21:29:26,LCD,0.5,33,82,9005,9005
21:29:27,LCD,0.5,33,82,9396,9396
21:29:27,LCD,0.5,33,82,9902,9902
